ID,TARGET
491,0.287070
494,0.091083
495,0.085058
497,0.242884
498,0.173596
499,0.202525
503,0.358037
504,0.257741
505,0.128092
506,0.117242
507,0.200923
508,0.718783
509,0.475741
510,0.095368
511,0.472957
512,0.505292
516,0.063140
518,0.449124
519,0.142250
520,0.119420
521,0.081372
522,0.063308
524,0.726205
525,0.105950
526,0.049681
528,0.241745
529,0.407314
531,0.652022
532,0.865164
534,0.828689
536,0.492557
539,0.748559
540,0.304475
541,0.034372
542,0.735871
545,0.117525
546,0.067937
552,0.216033
556,0.037982
557,0.059371
559,0.195505
562,0.224214
563,0.133205
565,0.502792
569,0.057700
570,0.662888
574,0.307510
575,0.199440
585,0.135174
589,0.092429
590,0.341429
592,0.187947
593,0.300709
594,0.105261
595,0.141923
597,0.115772
601,0.037263
603,0.206349
604,0.033519
605,0.442887
607,0.040933
608,0.340716
610,0.386791
612,0.745261
613,0.610927
615,0.073886
616,0.854925
617,0.334214
619,0.188720
620,0.774926
621,0.091390
624,0.394655
625,0.140354
628,0.098368
629,0.814524
630,0.406680
632,0.590405
634,0.038203
637,0.253559
638,0.258693
642,0.255691
643,0.153254
644,0.662345
646,0.025637
655,0.452379
660,0.291659
664,0.296357
665,0.636173
666,0.038603
670,0.734660
671,0.901255
672,0.140797
675,0.056197
676,0.560221
677,0.370677
678,0.104303
680,0.087332
683,0.794409
684,0.203000
685,0.483795
691,0.632951
693,0.020811
696,0.032439
698,0.062683
699,0.238827
700,0.182399
703,0.169503
704,0.390961
705,0.111305
707,0.842101
709,0.558054
711,0.861775
713,0.194541
716,0.028331
719,0.041290
721,0.120119
722,0.060098
723,0.329823
724,0.058556
727,0.032293
728,0.211420
729,0.048695
733,0.164219
736,0.124806
739,0.529975
742,0.888707
743,0.281862
744,0.070179
745,0.886451
747,0.147228
749,0.410999
750,0.380866
751,0.376406
752,0.075638
755,0.068430
756,0.025096
762,0.337270
763,0.568929
764,0.191064
765,0.247937
766,0.089262
769,0.270288
770,0.836861
773,0.077253
774,0.554835
776,0.169491
777,0.211970
778,0.112612
779,0.179640
780,0.027394
781,0.456488
786,0.479939
788,0.066360
794,0.324429
796,0.826492
801,0.635284
802,0.326629
803,0.121414
804,0.060543
805,0.042873
809,0.336859
810,0.652932
817,0.243042
819,0.181415
821,0.090280
824,0.859487
825,0.125886
826,0.800841
830,0.168585
831,0.353660
832,0.229257
833,0.099893
837,0.264215
839,0.024191
840,0.038002
841,0.434496
842,0.104048
843,0.058729
844,0.530383
845,0.217425
848,0.401555
853,0.355983
854,0.015661
855,0.038498
856,0.161115
861,0.122546
865,0.318371
866,0.039997
867,0.159122
870,0.054325
871,0.489367
872,0.173477
873,0.210335
874,0.488366
875,0.075620
876,0.101694
879,0.232197
880,0.041800
883,0.237048
884,0.090097
886,0.216567
890,0.073101
892,0.465998
893,0.623174
894,0.461691
895,0.380948
896,0.338498
897,0.064111
899,0.810656
900,0.082493
901,0.116977
902,0.879738
905,0.156350
912,0.654628
914,0.882436
915,0.624038
917,0.813928
918,0.066644
919,0.134288
921,0.085520
922,0.275835
923,0.077384
926,0.028713
929,0.204300
930,0.073271
931,0.526405
937,0.041521
938,0.239706
939,0.243692
941,0.399308
946,0.123859
947,0.273527
950,0.047714
951,0.075456
952,0.217911
953,0.226251
954,0.013177
955,0.141861
956,0.814907
957,0.611750
960,0.467964
963,0.910820
966,0.271663
969,0.346264
971,0.116751
972,0.044556
975,0.259544
980,0.170781
982,0.751447
983,0.037124
985,0.727406
987,0.092913
988,0.123573
991,0.188648
992,0.037128
995,0.749287
996,0.089088
998,0.074811
1001,0.834001
1002,0.087804
1004,0.196487
1005,0.535540
1010,0.028668
1011,0.022148
1012,0.030483
1013,0.280171
1014,0.170738
1015,0.624331
1016,0.179233
1022,0.040853
1023,0.515773
1024,0.053348
1025,0.299897
1026,0.816210
1028,0.089665
1029,0.178400
1032,0.647336
1034,0.420064
1036,0.206675
1037,0.043676
1039,0.715639
1042,0.157665
1045,0.328287
1046,0.420443
1050,0.152582
1052,0.258483
1055,0.194337
1057,0.092008
1058,0.038224
1060,0.028209
1062,0.107728
1063,0.368118
1064,0.447258
1065,0.340717
1066,0.098945
1067,0.831652
1068,0.316013
1070,0.685634
1072,0.235293
1077,0.870454
1078,0.151631
1079,0.074588
1081,0.534678
1082,0.839672
1093,0.124206
1094,0.413751
1102,0.314639
1103,0.725964
1106,0.067741
1107,0.893447
1112,0.504792
1113,0.049907
1114,0.323363
1116,0.094142
1118,0.538828
1120,0.386791
1121,0.475795
1128,0.194084
1130,0.438784
1132,0.070803
1135,0.183172
1138,0.542370
1139,0.061504
1141,0.275401
1143,0.827840
1146,0.825252
1148,0.286879
1149,0.277770
1151,0.129019
1152,0.346955
1153,0.082793
1155,0.313205
1157,0.038110
1160,0.280862
1161,0.060338
1162,0.392841
1164,0.603074
1168,0.181872
1169,0.123406
1174,0.695196
1176,0.037042
1177,0.884307
1178,0.219111
1180,0.173872
1181,0.429777
1182,0.501322
1185,0.122245
1190,0.112118
1194,0.045196
1196,0.379620
1199,0.158826
1200,0.241601
1201,0.140157
1202,0.556419
1206,0.890394
1207,0.180279
1208,0.015443
1212,0.365282
1216,0.037662
1219,0.125421
1221,0.197548
1222,0.036577
1225,0.207556
1227,0.154809
1230,0.360095
1231,0.211825
1232,0.135814
1233,0.047696
1234,0.479471
1235,0.115556
1236,0.803583
1237,0.144284
1238,0.568989
1239,0.207427
1240,0.482938
1241,0.069292
1244,0.481199
1245,0.335708
1247,0.157934
1250,0.280075
1251,0.047270
1257,0.091984
1259,0.028702
1266,0.601997
1267,0.886934
1268,0.095357
1270,0.920604
1272,0.184163
1273,0.746065
1276,0.540347
1278,0.019744
1279,0.526999
1283,0.242985
1284,0.253689
1286,0.101300
1289,0.390570
1290,0.032194
1292,0.120985
1293,0.387774
1294,0.651861
1296,0.621524
1298,0.134173
1299,0.750634
1301,0.084056
1304,0.526233
1306,0.151803
1308,0.669107
1310,0.334822
1311,0.117861
1312,0.645472
1315,0.040729
1318,0.604202
1319,0.110040
1320,0.056379
1323,0.123919
1324,0.146601
1325,0.405742
1326,0.107083
1329,0.860168
1331,0.768211
1332,0.192167
1335,0.031303
1336,0.847343
1338,0.493639
1340,0.683038
1342,0.062922
1345,0.127691
1347,0.061565
1349,0.253689
1350,0.412326
1351,0.062331
1354,0.065869
1355,0.213559
1356,0.192247
1359,0.408089
1361,0.889013
1362,0.865179
1363,0.783269
1365,0.102983
1366,0.347809
1367,0.337169
1368,0.038296
1369,0.047321
1370,0.332627
1371,0.306842
1372,0.731782
1374,0.159117
1375,0.718065
1376,0.464634
1379,0.064614
1380,0.170154
1383,0.286879
1387,0.644105
1388,0.702596
1389,0.102841
1390,0.469550
1394,0.406316
1396,0.815620
1397,0.463983
1399,0.194014
1400,0.303189
1402,0.806848
1403,0.427827
1404,0.642345
1405,0.503675
1407,0.245121
1409,0.118663
1413,0.054568
1415,0.470159
1416,0.299264
1418,0.069651
1422,0.019814
1423,0.029974
1425,0.075853
1428,0.226686
1429,0.157768
1430,0.286879
1431,0.609461
1432,0.116519
1434,0.024620
1435,0.053503
1436,0.886819
1438,0.035775
1443,0.676866
1445,0.420161
1446,0.702738
1453,0.162975
1456,0.117926
1458,0.329943
1459,0.051890
1460,0.317017
1461,0.724651
1462,0.860353
1463,0.201459
1466,0.833226
1467,0.366577
1469,0.659850
1470,0.074688
1471,0.791747
1473,0.163161
1476,0.159752
1477,0.355064
1481,0.286879
1482,0.564063
1485,0.710821
1486,0.850232
1490,0.409082
1491,0.789486
1493,0.094197
1494,0.676269
1500,0.174802
1504,0.298331
1506,0.069396
1509,0.090406
1512,0.390448
1514,0.623168
1518,0.197538
1520,0.039289
1522,0.647922
1525,0.784868
1526,0.476514
1529,0.851766
1530,0.643851
1532,0.073445
1533,0.242801
1537,0.392461
1542,0.278947
1544,0.470069
1545,0.853077
1546,0.783269
1549,0.757148
1551,0.053343
1552,0.058312
1555,0.304131
1556,0.032308
1558,0.832325
1560,0.059967
1561,0.544441
1562,0.096566
1563,0.021924
1566,0.062373
1568,0.249845
1570,0.087560
1575,0.774135
1577,0.268769
1579,0.060951
1581,0.107289
1582,0.746222
1585,0.576339
1586,0.046312
1587,0.106228
1593,0.413014
1597,0.600672
1599,0.341330
1608,0.083200
1609,0.286879
1612,0.414228
1615,0.056708
1616,0.181054
1618,0.365894
1619,0.036910
1624,0.114483
1625,0.627686
1627,0.189794
1628,0.861527
1635,0.031558
1636,0.579952
1637,0.198584
1640,0.206370
1642,0.122723
1645,0.319206
1647,0.124666
1648,0.850930
1650,0.060196
1651,0.757343
1653,0.135169
1654,0.052325
1655,0.254524
1656,0.583386
1657,0.714991
1659,0.777235
1661,0.723842
1662,0.369365
1663,0.785251
1664,0.407662
1671,0.232197
1673,0.286879
1674,0.140587
1678,0.114948
1680,0.313385
1682,0.355027
1687,0.057228
1689,0.068698
1690,0.211912
1691,0.225704
1692,0.489886
1696,0.168088
1701,0.660268
1702,0.304603
1705,0.128302
1707,0.424586
1711,0.290041
1714,0.486271
1715,0.738600
1716,0.390412
1717,0.089284
1719,0.091687
1723,0.038344
1725,0.071485
1726,0.889896
1728,0.018482
1730,0.094928
1731,0.059527
1736,0.145376
1742,0.902113
1745,0.715891
1747,0.820354
1749,0.274749
1750,0.640803
1751,0.055230
1752,0.365836
1753,0.770454
1754,0.199181
1758,0.822886
1759,0.411588
1760,0.116929
1761,0.196487
1763,0.497110
1765,0.719999
1767,0.576234
1768,0.110182
1769,0.219959
1774,0.333561
1775,0.615192
1776,0.027493
1777,0.296637
1779,0.514511
1780,0.057782
1783,0.141815
1784,0.159107
1785,0.050078
1789,0.211917
1790,0.551374
1792,0.125753
1793,0.571458
1795,0.161296
1796,0.125497
1798,0.452337
1802,0.283510
1803,0.575506
1805,0.082875
1806,0.450562
1809,0.192030
1810,0.046409
1812,0.340599
1813,0.609106
1814,0.730732
1815,0.203475
1817,0.359211
1818,0.532177
1819,0.241851
1820,0.238785
1821,0.819111
1823,0.637277
1826,0.249231
1827,0.256226
1829,0.848643
1831,0.063325
1833,0.541725
1834,0.099284
1837,0.437314
1838,0.027610
1839,0.080672
1840,0.371803
1841,0.263818
1842,0.282263
1844,0.326008
1845,0.112897
1846,0.027646
1847,0.052847
1850,0.061651
1851,0.392179
1852,0.026589
1860,0.465190
1862,0.660624
1864,0.801328
1865,0.148845
1866,0.313787
1867,0.494994
1870,0.270129
1871,0.290736
1872,0.131620
1873,0.033300
1874,0.786105
1876,0.467811
1878,0.517524
1879,0.787368
1884,0.212216
1885,0.051264
1888,0.391063
1893,0.171242
1897,0.454962
1901,0.209481
1902,0.118729
1903,0.045238
1905,0.486638
1907,0.094281
1908,0.881332
1919,0.812661
1921,0.841922
1926,0.084868
1928,0.257060
1930,0.787228
1933,0.339315
1934,0.196842
1935,0.465913
1939,0.868165
1940,0.221409
1942,0.093693
1943,0.091188
1945,0.183767
1946,0.515452
1948,0.403568
1949,0.223059
1952,0.285392
1953,0.239457
1955,0.192842
1959,0.488902
1963,0.143065
1965,0.349025
1967,0.194541
1968,0.269937
1969,0.117039
1970,0.626765
1973,0.177741
1977,0.716131
1978,0.100234
1979,0.064559
1988,0.413501
1991,0.381834
1994,0.042247
1996,0.090159
1997,0.172796
1998,0.095048
2000,0.813157
2002,0.177796
2004,0.348982
2007,0.448981
2008,0.184915
2010,0.147587
2011,0.627482
2012,0.616849
2015,0.093145
2018,0.036320
2019,0.036237
2023,0.443255
2024,0.648142
2026,0.111747
2028,0.140476
2029,0.151631
2031,0.178474
2033,0.369725
2034,0.590305
2037,0.825343
2038,0.194541
2039,0.151925
2040,0.066824
2042,0.109964
2045,0.328180
2048,0.266364
2049,0.355213
2050,0.361716
2057,0.402162
2061,0.259018
2063,0.644079
2067,0.201827
2069,0.355417
2070,0.201459
2072,0.904761
2073,0.656646
2075,0.131818
2076,0.783491
2081,0.292126
2082,0.728701
2084,0.658570
2085,0.706168
2086,0.346955
2088,0.438333
2092,0.605854
2093,0.163811
2094,0.050077
2096,0.781917
2102,0.239544
2103,0.705752
2104,0.539433
2108,0.767902
2109,0.448657
2111,0.470156
2113,0.396154
2116,0.559802
2117,0.460703
2118,0.198230
2119,0.195762
2120,0.037786
2121,0.264453
2124,0.698822
2125,0.416013
2126,0.139435
2127,0.858463
2131,0.022311
2133,0.534084
2134,0.601240
2136,0.129282
2137,0.591242
2139,0.451611
2144,0.047304
2145,0.262075
2146,0.681112
2149,0.321443
2150,0.070890
2151,0.357495
2152,0.235185
2153,0.035377
2157,0.578210
2158,0.217736
2159,0.094243
2161,0.065218
2163,0.134657
2166,0.285753
2169,0.146622
2171,0.679477
2177,0.201649
2179,0.652074
2182,0.038212
2184,0.827898
2185,0.389378
2186,0.051902
2187,0.147152
2188,0.267982
2189,0.113925
2190,0.788771
2194,0.059558
2195,0.140463
2196,0.318741
2198,0.777256
2199,0.232919
2200,0.076074
2201,0.113739
2203,0.699930
2208,0.171747
2209,0.221127
2210,0.112247
2211,0.075532
2213,0.138496
2214,0.147117
2215,0.869147
2216,0.091293
2218,0.108942
2222,0.426833
2224,0.068153
2229,0.042940
2230,0.102087
2234,0.567578
2235,0.217311
2237,0.146538
2239,0.079479
2241,0.131619
2242,0.089927
2243,0.081591
2244,0.028727
2245,0.039924
2248,0.555434
2251,0.126964
2253,0.852502
2254,0.076287
2257,0.031813
2261,0.610435
2262,0.194030
2266,0.089943
2269,0.067123
2275,0.121263
2278,0.159087
2279,0.079020
2283,0.160787
2284,0.503249
2285,0.106925
2286,0.043239
2287,0.625334
2289,0.742105
2290,0.713338
2291,0.346955
2293,0.211199
2300,0.412999
2301,0.055221
2302,0.522122
2303,0.311886
2304,0.035738
2305,0.459890
2306,0.390482
2307,0.414228
2308,0.792927
2311,0.494666
2313,0.560985
2315,0.049438
2316,0.445239
2318,0.863963
2322,0.264360
2323,0.170345
2325,0.527640
2327,0.283512
2328,0.667064
2329,0.717261
2330,0.247160
2332,0.039106
2333,0.080356
2334,0.442273
2337,0.241176
2338,0.638500
2341,0.701482
2344,0.447258
2345,0.106352
2347,0.126856
2348,0.289326
2349,0.079179
2350,0.089690
2351,0.310349
2358,0.487733
2359,0.604703
2361,0.343842
2363,0.284211
2364,0.129583
2366,0.479132
2369,0.073541
2370,0.804843
2373,0.596778
2375,0.175171
2377,0.481856
2384,0.603074
2385,0.182285
2386,0.645720
2387,0.024543
2388,0.366114
2392,0.212485
2393,0.359233
2394,0.286879
2395,0.315872
2396,0.261196
2397,0.255268
2400,0.286879
2401,0.174418
2403,0.381160
2407,0.733363
2408,0.499771
2410,0.090682
2414,0.671846
2416,0.895967
2421,0.058207
2422,0.447258
2423,0.578609
2425,0.433949
2430,0.150615
2433,0.084682
2434,0.328362
2437,0.304103
2438,0.155651
2439,0.480639
2440,0.690028
2442,0.203847
2444,0.194778
2449,0.159321
2456,0.235497
2458,0.460016
2462,0.169513
2463,0.169111
2464,0.075145
2465,0.160779
2466,0.080772
2470,0.789617
2476,0.125987
2478,0.384802
2482,0.867043
2483,0.127260
2484,0.804805
2487,0.024404
2488,0.297675
2493,0.095425
2494,0.066051
2495,0.358524
2499,0.312739
2501,0.820746
2503,0.354105
2504,0.100567
2507,0.191318
2509,0.260211
2511,0.413624
2512,0.631968
2515,0.188838
2516,0.158556
2517,0.127498
2521,0.873788
2525,0.033051
2527,0.759626
2528,0.124360
2529,0.232504
2530,0.105730
2531,0.790018
2533,0.052525
2537,0.341972
2538,0.227067
2539,0.318805
2541,0.130129
2542,0.742105
2543,0.068892
2544,0.046999
2545,0.132780
2546,0.033966
2548,0.400978
2549,0.054743
2555,0.038252
2556,0.171848
2558,0.520304
2561,0.822925
2563,0.809956
2566,0.093009
2567,0.580752
2572,0.050387
2573,0.219889
2574,0.232197
2578,0.098834
2580,0.405391
2581,0.069457
2582,0.065236
2586,0.518445
2588,0.047529
2589,0.480304
2591,0.134518
2594,0.461266
2595,0.219668
2596,0.685338
2597,0.052970
2599,0.138160
2600,0.221409
2601,0.334893
2611,0.110536
2613,0.174142
2614,0.065506
2615,0.338789
2616,0.887869
2617,0.519955
2618,0.095724
2619,0.382242
2626,0.103257
2630,0.850669
2632,0.108999
2636,0.162226
2639,0.363300
2642,0.029649
2644,0.875349
2647,0.210531
2648,0.883229
2649,0.756696
2651,0.298422
2652,0.684118
2656,0.863552
2658,0.820632
2664,0.166165
2667,0.817021
2669,0.254408
2670,0.036910
2671,0.869956
2672,0.876704
2673,0.027128
2678,0.210399
2679,0.294011
2682,0.040112
2684,0.116899
2685,0.436750
2687,0.095077
2689,0.052230
2700,0.102223
2701,0.195563
2702,0.309472
2704,0.490366
2707,0.092899
2710,0.224565
2713,0.346955
2715,0.589223
2716,0.644470
2724,0.108661
2726,0.552941
2727,0.171621
2728,0.098387
2730,0.061313
2731,0.568493
2733,0.519829
2736,0.179953
2737,0.250458
2739,0.471361
2740,0.076513
2741,0.332519
2745,0.503231
2747,0.883889
2749,0.319090
2751,0.056186
2752,0.467103
2759,0.850805
2760,0.022151
2764,0.044955
2766,0.281744
2769,0.343064
2772,0.479504
2773,0.042855
2774,0.088339
2776,0.086627
2779,0.157180
2782,0.845627
2783,0.087357
2788,0.039902
2789,0.247654
2791,0.214446
2793,0.337384
2794,0.032363
2796,0.194986
2801,0.160322
2803,0.363759
2804,0.029667
2805,0.191679
2806,0.897251
2808,0.397147
2809,0.336178
2812,0.173161
2814,0.726964
2815,0.146628
2816,0.562406
2817,0.838879
2819,0.557281
2821,0.844208
2822,0.266376
2825,0.208534
2827,0.062232
2829,0.196277
2830,0.065266
2831,0.082769
2833,0.068291
2838,0.397433
2839,0.490337
2843,0.052205
2845,0.181302
2849,0.273063
2850,0.102216
2852,0.186040
2859,0.116259
2861,0.040932
2862,0.405748
2863,0.197090
2865,0.142986
2866,0.812992
2867,0.529948
2869,0.513216
2871,0.067043
2872,0.198011
2873,0.864541
2874,0.159197
2876,0.272910
2877,0.060509
2880,0.607556
2881,0.071753
2882,0.439775
2885,0.205201
2886,0.324450
2888,0.086070
2889,0.402113
2891,0.425512
2892,0.196310
2893,0.840028
2897,0.560982
2898,0.267679
2899,0.127140
2901,0.188843
2903,0.724829
2904,0.075988
2905,0.322811
2906,0.617425
2908,0.292722
2910,0.753741
2913,0.042192
2914,0.072411
2915,0.074811
2917,0.138954
2918,0.375436
2919,0.840495
2920,0.362972
2921,0.252363
2922,0.690872
2925,0.459841
2926,0.187128
2927,0.281744
2928,0.504093
2929,0.043050
2930,0.106436
2936,0.017205
2944,0.036910
2949,0.235822
2950,0.160585
2951,0.189440
2952,0.138309
2955,0.399996
2957,0.081926
2959,0.074919
2960,0.259965
2961,0.202716
2963,0.277265
2966,0.035936
2967,0.417445
2968,0.207151
2969,0.254595
2970,0.358119
2972,0.654937
2973,0.128781
2974,0.018799
2975,0.903051
2976,0.169566
2980,0.020838
2983,0.414228
2984,0.815577
2986,0.075713
2988,0.186698
2989,0.477377
2990,0.070714
2991,0.542624
2994,0.129796
2995,0.472647
2997,0.264420
3000,0.342135
3001,0.280460
3002,0.043008
3003,0.552213
3005,0.055272
3007,0.042259
3008,0.391923
3009,0.321215
3011,0.226946
3012,0.717658
3015,0.213666
3017,0.194893
3019,0.604308
3022,0.301534
3025,0.251046
3027,0.407768
3028,0.075658
3030,0.129245
3031,0.024235
3033,0.247182
3035,0.496506
3036,0.371038
3037,0.062330
3039,0.058216
3041,0.753214
3046,0.072745
3047,0.060524
3048,0.030492
3050,0.519589
3051,0.018592
3053,0.050478
3055,0.609864
3056,0.212081
3058,0.226552
3060,0.836059
3062,0.451540
3063,0.615091
3064,0.738010
3065,0.899277
3067,0.544519
3069,0.494523
3070,0.605747
3072,0.839672
3073,0.163305
3074,0.036910
3079,0.595602
3080,0.820044
3083,0.412906
3084,0.297991
3089,0.134518
3093,0.034783
3094,0.697597
3096,0.618960
3098,0.122098
3100,0.118524
3101,0.383128
3102,0.109021
3104,0.510678
3105,0.340819
3106,0.286879
3109,0.081838
3110,0.106866
3111,0.190971
3113,0.723657
3115,0.600233
3116,0.170363
3120,0.342688
3122,0.056583
3124,0.286879
3128,0.058340
3129,0.197043
3130,0.517438
3132,0.430367
3133,0.078710
3135,0.363707
3138,0.267334
3139,0.368391
3140,0.832372
3143,0.121354
3146,0.870066
3148,0.823401
3149,0.667674
3150,0.427052
3152,0.655942
3153,0.549524
3154,0.554180
3155,0.196790
3159,0.215165
3162,0.043841
3163,0.901557
3164,0.053540
3166,0.401810
3167,0.387557
3168,0.036409
3171,0.168272
3172,0.706339
3173,0.147084
3177,0.840603
3181,0.298406
3183,0.789368
3185,0.431955
3186,0.068855
3190,0.443337
3192,0.045784
3193,0.446565
3194,0.209514
3195,0.184147
3197,0.069877
3200,0.505899
3201,0.633118
3206,0.809533
3207,0.137531
3208,0.432542
3210,0.850036
3211,0.131620
3214,0.124931
3216,0.040253
3217,0.160282
3218,0.559187
3219,0.201234
3223,0.144909
3224,0.156957
3227,0.754747
3229,0.035864
3230,0.051985
3231,0.462605
3232,0.145914
3234,0.828595
3241,0.119932
3242,0.117322
3244,0.608793
3246,0.595699
3248,0.123986
3249,0.138603
3250,0.040933
3252,0.081100
3253,0.058980
3254,0.072945
3255,0.107061
3257,0.516992
3260,0.396519
3264,0.760181
3266,0.205565
3267,0.554602
3268,0.489741
3270,0.030990
3271,0.308606
3274,0.337179
3275,0.069901
3276,0.532978
3278,0.545982
3282,0.060441
3284,0.310262
3287,0.138912
3288,0.295667
3289,0.528510
3291,0.797194
3292,0.374452
3293,0.062006
3294,0.052642
3296,0.267153
3298,0.110340
3302,0.201187
3303,0.530891
3304,0.625605
3306,0.194541
3307,0.842234
3309,0.286879
3310,0.860395
3311,0.128901
3312,0.306295
3315,0.057731
3316,0.652890
3320,0.837399
3322,0.573734
3324,0.101225
3325,0.340027
3326,0.068490
3329,0.431457
3331,0.139129
3332,0.416220
3334,0.059588
3336,0.120368
3337,0.255057
3339,0.779533
3340,0.657341
3341,0.362779
3345,0.253597
3348,0.242597
3350,0.901535
3352,0.874375
3354,0.407503
3355,0.173228
3356,0.153420
3357,0.031087
3360,0.073165
3361,0.054012
3362,0.038144
3363,0.417286
3364,0.695271
3365,0.537897
3366,0.046021
3367,0.092391
3372,0.284560
3374,0.520540
3375,0.182043
3376,0.484256
3377,0.493115
3378,0.095711
3380,0.668664
3381,0.546667
3382,0.608129
3385,0.203303
3386,0.092480
3389,0.284734
3390,0.579672
3391,0.859682
3393,0.058088
3394,0.129196
3401,0.693623
3403,0.041712
3404,0.567590
3406,0.118960
3407,0.665910
3410,0.035247
3411,0.476318
3414,0.015958
3416,0.070137
3418,0.034042
3419,0.059494
3421,0.790817
3422,0.348569
3423,0.041064
3424,0.776916
3426,0.786939
3427,0.493122
3429,0.489164
3431,0.033484
3433,0.181677
3435,0.020398
3436,0.210335
3437,0.867043
3438,0.150115
3442,0.898854
3444,0.654658
3447,0.400504
3450,0.125050
3451,0.219779
3454,0.043498
3455,0.041995
3456,0.032364
3459,0.063081
3460,0.388002
3461,0.141490
3463,0.233148
3465,0.171175
3468,0.155641
3469,0.257944
3470,0.156266
3472,0.561009
3473,0.215068
3475,0.073101
3476,0.157242
3478,0.065661
3479,0.707465
3481,0.884800
3483,0.635307
3484,0.052668
3485,0.563380
3488,0.266023
3489,0.332094
3490,0.025478
3494,0.063180
3498,0.386738
3501,0.822677
3503,0.159328
3506,0.062142
3507,0.393574
3509,0.870535
3510,0.181241
3511,0.448379
3512,0.795492
3514,0.058016
3517,0.552313
3519,0.134776
3521,0.124724
3522,0.246968
3524,0.434952
3526,0.413153
3527,0.133850
3529,0.111004
3534,0.127973
3536,0.043759
3539,0.352699
3540,0.149714
3541,0.159673
3542,0.290337
3543,0.607929
3544,0.835180
3545,0.666251
3547,0.279072
3548,0.682922
3549,0.904761
3553,0.048937
3555,0.083651
3556,0.834986
3557,0.042256
3558,0.112301
3564,0.033636
3565,0.057737
3566,0.724070
3568,0.263048
3569,0.287910
3571,0.146761
3574,0.287459
3576,0.030718
3579,0.686147
3582,0.417282
3583,0.844026
3585,0.213666
3586,0.064782
3588,0.034473
3589,0.106440
3590,0.643151
3591,0.776959
3593,0.114406
3594,0.194541
3596,0.411859
3597,0.162737
3598,0.041456
3600,0.404229
3601,0.134847
3602,0.576808
3603,0.199065
