ID,TARGET
1338,0.334332
1340,0.698037
1342,0.053910
1345,0.132570
1347,0.045222
1349,0.224584
1350,0.378549
1351,0.042767
1354,0.047629
1355,0.130779
1356,0.161752
1359,0.435661
1361,0.888465
1362,0.881678
1363,0.776359
1365,0.046724
1366,0.382899
1367,0.344809
1368,0.041553
1369,0.040437
1370,0.271516
1371,0.331313
1372,0.786225
1374,0.218093
1375,0.737241
1376,0.501809
1379,0.027616
1380,0.184264
1383,0.328380
1387,0.663477
1388,0.741292
1389,0.074446
1390,0.513658
1394,0.375481
1396,0.812459
1397,0.345114
1399,0.105425
1400,0.321865
1402,0.799324
1403,0.351805
1404,0.621969
1405,0.547768
1407,0.168589
1409,0.138956
1413,0.048702
1415,0.504561
1416,0.314661
1418,0.042122
1422,0.009191
1423,0.014475
1425,0.035826
1428,0.199156
1429,0.135586
1430,0.328380
1431,0.483617
1432,0.095856
1434,0.027526
1435,0.035250
1436,0.887116
1438,0.022645
1443,0.655690
1445,0.411042
1446,0.726730
1453,0.146416
1456,0.095619
1458,0.337503
1459,0.038652
1460,0.278790
1461,0.673363
1462,0.874470
1463,0.182965
1466,0.835804
1467,0.330774
1469,0.657915
1470,0.039482
1471,0.804914
1473,0.191558
1476,0.159415
1477,0.316463
1481,0.328380
1482,0.579466
1485,0.703745
1486,0.831711
1490,0.478533
1491,0.804878
1493,0.069498
1494,0.658178
1500,0.137765
1504,0.263211
1506,0.057856
1509,0.083254
1512,0.320809
1514,0.385417
1518,0.164175
1520,0.029573
1522,0.604938
1525,0.805543
1526,0.522527
1529,0.848487
1530,0.598967
1532,0.061610
1533,0.274452
1537,0.398290
1542,0.305827
1544,0.515065
1545,0.840288
1546,0.776359
1549,0.752016
1551,0.034785
1552,0.039161
1555,0.288371
1556,0.017265
1558,0.844406
1560,0.048894
1561,0.383136
1562,0.116916
1563,0.019766
1566,0.035615
1568,0.227552
1570,0.056100
1575,0.763911
1577,0.233238
1579,0.053861
1581,0.072159
1582,0.805731
1585,0.566770
1586,0.049555
1587,0.134124
1593,0.453011
1597,0.589003
1599,0.281102
1608,0.078332
1609,0.328380
1612,0.474490
1615,0.045722
1616,0.157630
1618,0.361771
1619,0.025570
1624,0.097310
1625,0.626635
1627,0.235078
1628,0.877930
1635,0.018145
1636,0.569164
1637,0.166312
1640,0.188185
1642,0.072133
1645,0.337058
1647,0.144966
1648,0.839602
1650,0.050344
1651,0.750362
1653,0.139622
1654,0.036664
1655,0.358011
1656,0.583101
1657,0.708873
1659,0.773730
1661,0.682634
1662,0.349791
1663,0.753726
1664,0.379232
1671,0.203104
1673,0.328380
1674,0.125924
1678,0.114249
1680,0.180143
1682,0.327578
1687,0.047870
1689,0.043622
1690,0.146941
1691,0.202944
1692,0.436365
1696,0.150715
1701,0.696407
1702,0.340655
1705,0.125416
1707,0.449474
1711,0.271598
1714,0.540272
1715,0.777377
1716,0.402226
1717,0.082273
1719,0.079668
1723,0.021858
1725,0.052211
1726,0.896653
1728,0.011510
1730,0.050622
1731,0.071350
1736,0.089420
1742,0.901151
1745,0.630005
1747,0.830331
1749,0.260520
1750,0.616825
1751,0.036137
1752,0.327572
1753,0.831760
1754,0.228159
1758,0.846231
1759,0.389195
1760,0.093486
1761,0.161806
1763,0.523211
1765,0.638628
1767,0.532465
1768,0.093738
1769,0.179317
1774,0.371024
1775,0.595154
1776,0.019135
1777,0.312944
1779,0.327558
1780,0.050735
1783,0.137567
1784,0.039209
1785,0.036927
1789,0.184128
1790,0.540582
1792,0.043181
1793,0.571034
1795,0.192231
1796,0.153919
1798,0.379437
1802,0.215707
1803,0.485590
1805,0.053616
1806,0.411510
1809,0.117528
1810,0.040400
1812,0.363305
1813,0.658942
1814,0.771752
1815,0.107944
1817,0.341946
1818,0.614852
1819,0.229663
1820,0.223614
1821,0.813504
1823,0.576568
1826,0.210485
1827,0.221066
1829,0.847887
1831,0.034639
1833,0.369289
1834,0.068328
1837,0.444196
1838,0.014846
1839,0.064465
1840,0.213360
1841,0.246989
1842,0.228919
1844,0.254114
1845,0.077290
1846,0.022124
1847,0.043735
1850,0.049687
1851,0.379901
1852,0.015741
1860,0.435516
1862,0.616336
1864,0.816965
1865,0.172755
1866,0.319525
1867,0.456572
1870,0.229702
1871,0.267321
1872,0.089504
1873,0.018572
1874,0.753305
1876,0.463925
1878,0.595618
1879,0.780558
1884,0.163946
1885,0.074477
1888,0.385128
1893,0.104751
1897,0.439172
1901,0.244623
1902,0.137162
1903,0.027364
1905,0.458234
1907,0.072042
1908,0.891197
1919,0.815115
1921,0.855697
1926,0.107277
1928,0.278600
1930,0.804942
1933,0.242330
1934,0.219538
1935,0.526851
1939,0.861737
1940,0.197328
1942,0.078271
1943,0.071554
1945,0.181012
1946,0.522835
1948,0.380531
1949,0.187395
1952,0.252675
1953,0.291529
1955,0.173831
1959,0.625178
1963,0.135149
1965,0.125955
1967,0.163572
1968,0.311636
1969,0.109515
1970,0.558982
1973,0.209194
1977,0.755238
1978,0.099837
1979,0.032929
1988,0.440977
1991,0.411151
1994,0.038032
1996,0.055517
1997,0.162643
1998,0.058664
2000,0.774716
2002,0.169687
2004,0.346233
2007,0.478403
2008,0.228321
2010,0.140918
2011,0.542105
2012,0.601409
2015,0.146666
2018,0.033914
2019,0.020313
2023,0.456109
2024,0.529862
2026,0.137044
2028,0.120014
2029,0.165346
2031,0.198454
2033,0.403919
2034,0.476392
2037,0.829885
2038,0.163651
2039,0.098019
2040,0.055547
2042,0.171253
2045,0.316539
2048,0.228699
2049,0.342508
2050,0.359797
2057,0.468535
2061,0.276945
2063,0.580563
2067,0.164066
2069,0.351847
2070,0.182391
2072,0.910568
2073,0.595436
2075,0.143629
2076,0.748362
2081,0.271126
2082,0.701204
2084,0.620962
2085,0.759959
2086,0.380415
2088,0.496034
2092,0.619781
2093,0.118068
2094,0.032800
2096,0.717365
2102,0.230964
2103,0.728854
2104,0.485764
2108,0.770172
2109,0.423247
2111,0.501224
2113,0.284646
2116,0.547102
2117,0.408000
2118,0.216214
2119,0.218106
2120,0.025687
2121,0.226540
2124,0.615817
2125,0.414873
2126,0.129481
2127,0.875456
2131,0.014375
2133,0.474679
2134,0.561316
2136,0.135149
2137,0.695029
2139,0.454015
2144,0.037937
2145,0.212240
2146,0.625715
2149,0.331224
2150,0.062363
2151,0.400852
2152,0.208164
2153,0.021320
2157,0.524737
2158,0.205170
2159,0.088391
2161,0.055091
2163,0.112053
2166,0.229601
2169,0.071089
2171,0.713078
2177,0.090374
2179,0.657944
2182,0.035261
2184,0.830247
2185,0.389403
2186,0.034273
2187,0.078992
2188,0.217824
2189,0.087093
2190,0.795957
2194,0.028570
2195,0.154865
2196,0.288956
2198,0.724719
2199,0.217031
2200,0.063447
2201,0.090782
2203,0.702650
2208,0.155658
2209,0.184384
2210,0.106072
2211,0.062703
2213,0.176510
2214,0.133590
2215,0.883613
2216,0.080699
2218,0.067924
2222,0.449063
2224,0.054540
2229,0.034685
2230,0.094622
2234,0.511988
2235,0.227606
2237,0.155568
2239,0.054689
2241,0.110129
2242,0.067728
2243,0.048784
2244,0.015794
2245,0.016299
2248,0.571710
2251,0.085742
2253,0.859094
2254,0.060474
2257,0.022032
2261,0.599909
2262,0.170095
2266,0.116863
2269,0.049664
2275,0.126451
2278,0.184897
2279,0.085133
2283,0.120328
2284,0.520901
2285,0.072518
2286,0.040129
2287,0.582249
2289,0.753043
2290,0.706192
2291,0.380415
2293,0.188690
2300,0.369548
2301,0.045155
2302,0.536500
2303,0.308839
2304,0.020558
2305,0.466083
2306,0.365251
2307,0.474490
2308,0.783606
2311,0.515746
2313,0.611003
2315,0.042092
2316,0.483721
2318,0.881638
2322,0.220267
2323,0.216252
2325,0.460605
2327,0.257879
2328,0.667891
2329,0.704393
2330,0.326377
2332,0.025609
2333,0.083897
2334,0.452795
2337,0.288704
2338,0.593942
2341,0.771256
2344,0.475356
2345,0.128073
2347,0.082549
2348,0.305742
2349,0.064066
2350,0.051810
2351,0.346851
2358,0.405262
2359,0.621302
2361,0.370545
2363,0.327611
2364,0.085309
2366,0.596822
2369,0.061430
2370,0.803308
2373,0.634001
2375,0.174102
2377,0.461221
2384,0.619124
2385,0.169352
2386,0.603328
2387,0.014923
2388,0.396121
2392,0.254379
2393,0.385525
2394,0.328380
2395,0.155692
2396,0.251686
2397,0.285286
2400,0.328380
2401,0.154468
2403,0.378014
2407,0.757407
2408,0.472950
2410,0.101878
2414,0.675145
2416,0.895531
2421,0.038269
2422,0.475356
2423,0.566463
2425,0.417051
2430,0.191331
2433,0.101721
2434,0.395205
2437,0.262767
2438,0.107285
2439,0.515413
2440,0.667155
2442,0.199858
2444,0.212645
2449,0.178255
2456,0.226479
2458,0.354369
2462,0.183274
2463,0.154055
2464,0.052593
2465,0.161897
2466,0.047745
2470,0.795662
2476,0.121253
2478,0.374123
2482,0.859680
2483,0.118539
2484,0.805170
2487,0.016843
2488,0.336371
2493,0.073730
2494,0.028590
2495,0.373092
2499,0.328502
2501,0.891711
2503,0.262785
2504,0.133372
2507,0.170095
2509,0.297759
2511,0.427572
2512,0.636164
2515,0.207049
2516,0.096909
2517,0.121697
2521,0.866876
2525,0.027582
2527,0.766570
2528,0.106578
2529,0.223598
2530,0.022073
2531,0.776146
2533,0.025598
2537,0.350059
2538,0.224447
2539,0.320688
2541,0.079225
2542,0.753043
2543,0.082459
2544,0.041973
2545,0.057882
2546,0.021037
2548,0.422282
2549,0.029789
2555,0.023130
2556,0.146023
2558,0.619932
2561,0.841742
2563,0.824336
2566,0.058679
2567,0.595128
2572,0.032684
2573,0.231628
2574,0.202385
2578,0.088994
2580,0.406266
2581,0.046993
2582,0.083742
2586,0.552337
2588,0.059606
2589,0.511182
2591,0.141079
2594,0.510333
2595,0.205014
2596,0.689038
2597,0.038939
2599,0.088783
2600,0.197328
2601,0.314994
2611,0.114585
2613,0.184206
2614,0.068399
2615,0.327885
2616,0.895460
2617,0.555408
2618,0.093809
2619,0.438860
2626,0.059342
2630,0.858989
2632,0.081670
2636,0.154885
2639,0.333659
2642,0.025673
2644,0.891707
2647,0.188245
2648,0.891744
2649,0.768042
2651,0.308164
2652,0.672371
2656,0.868957
2658,0.831012
2664,0.096233
2667,0.857511
2669,0.343944
2670,0.025622
2671,0.883419
2672,0.879057
2673,0.015093
2678,0.221880
2679,0.262730
2682,0.038062
2684,0.043031
2685,0.447030
2687,0.091686
2689,0.035867
2700,0.119663
2701,0.162698
2702,0.308746
2704,0.461629
2707,0.067749
2710,0.148563
2713,0.380415
2715,0.655547
2716,0.692962
2724,0.072784
2726,0.531052
2727,0.168893
2728,0.053426
2730,0.053313
2731,0.476744
2733,0.529934
2736,0.200496
2737,0.248035
2739,0.444076
2740,0.069350
2741,0.371638
2745,0.395149
2747,0.893254
2749,0.355830
2751,0.029432
2752,0.460542
2759,0.852242
2760,0.010160
2764,0.048517
2766,0.272475
2769,0.300055
2772,0.408868
2773,0.026980
2774,0.083190
2776,0.079853
2779,0.151426
2782,0.852753
2783,0.099413
2788,0.027463
2789,0.181442
2791,0.245789
2793,0.315240
2794,0.017177
2796,0.241133
2801,0.130598
2803,0.378446
2804,0.019564
2805,0.165947
2806,0.908316
2808,0.365340
2809,0.344486
2812,0.121221
2814,0.712432
2815,0.108691
2816,0.492045
2817,0.847522
2819,0.395655
2821,0.843855
2822,0.286615
2825,0.199527
2827,0.043129
2829,0.239745
2830,0.062262
2831,0.054857
2833,0.055771
2838,0.400047
2839,0.446312
2843,0.053426
2845,0.156065
2849,0.259417
2850,0.052438
2852,0.193191
2859,0.131673
2861,0.023792
2862,0.448549
2863,0.166826
2865,0.167430
2866,0.820350
2867,0.452904
2869,0.529351
2871,0.056615
2872,0.166259
2873,0.861057
2874,0.142766
2876,0.311553
2877,0.060427
2880,0.612696
2881,0.057929
2882,0.495815
2885,0.104920
2886,0.204414
2888,0.058786
2889,0.301854
2891,0.387320
2892,0.143551
2893,0.853559
2897,0.561578
2898,0.243425
2899,0.119345
2901,0.168284
2903,0.679744
2904,0.050837
2905,0.395495
2906,0.598002
2908,0.205090
2910,0.744065
2913,0.032813
2914,0.047141
2915,0.065233
2917,0.089857
2918,0.300073
2919,0.852237
2920,0.419848
2921,0.175146
2922,0.676378
2925,0.420046
2926,0.170564
2927,0.275001
2928,0.549738
2929,0.028371
2930,0.152822
2936,0.012706
2944,0.025570
2949,0.213162
2950,0.132956
2951,0.147747
2952,0.093168
2955,0.480314
2957,0.090964
2959,0.059797
2960,0.240092
2961,0.123655
2963,0.216089
2966,0.019838
2967,0.447298
2968,0.153470
2969,0.196572
2970,0.271161
2972,0.731602
2973,0.150879
2974,0.011552
2975,0.904491
2976,0.147714
2980,0.013069
2983,0.474490
2984,0.815993
2986,0.065944
2988,0.186841
2989,0.429308
2990,0.048232
2991,0.382603
2994,0.125259
2995,0.310418
2997,0.225742
3000,0.350238
3001,0.217369
3002,0.026752
3003,0.454893
3005,0.048397
3007,0.038088
3008,0.393322
3009,0.328563
3011,0.238013
3012,0.722770
3015,0.184536
3017,0.188384
3019,0.609722
3022,0.291341
3025,0.202322
3027,0.436807
3028,0.062544
3030,0.123610
3031,0.015374
3033,0.248124
3035,0.394657
3036,0.392248
3037,0.054419
3039,0.047975
3041,0.723630
3046,0.070200
3047,0.029574
3048,0.038222
3050,0.500106
3051,0.015689
3053,0.032807
3055,0.637227
3056,0.192357
3058,0.161090
3060,0.847202
3062,0.455518
3063,0.651503
3064,0.719411
3065,0.906657
3067,0.571189
3069,0.522192
3070,0.604709
3072,0.850197
3073,0.155166
3074,0.025570
3079,0.581612
3080,0.797293
3083,0.430975
3084,0.284998
3089,0.141044
3093,0.029287
3094,0.645938
3096,0.616272
3098,0.119109
3100,0.102100
3101,0.311643
3102,0.076258
3104,0.369340
3105,0.318116
3106,0.328380
3109,0.049897
3110,0.090443
3111,0.219538
3113,0.693150
3115,0.608824
3116,0.165973
3120,0.269627
3122,0.045431
3124,0.328380
3128,0.048529
3129,0.171210
3130,0.516312
3132,0.367595
3133,0.102167
3135,0.277988
3138,0.198814
3139,0.419521
3140,0.839688
3143,0.120876
3146,0.890272
3148,0.828064
3149,0.685994
3150,0.403477
3152,0.683135
3153,0.634242
3154,0.558410
3155,0.163802
3159,0.222466
3162,0.033640
3163,0.904418
3164,0.036573
3166,0.345529
3167,0.412138
3168,0.021548
3171,0.157502
3172,0.743347
3173,0.163871
3177,0.842968
3181,0.280692
3183,0.809073
3185,0.449677
3186,0.072984
3190,0.461766
3192,0.030568
3193,0.432964
3194,0.218215
3195,0.147458
3197,0.042044
3200,0.544771
3201,0.681717
3206,0.771919
3207,0.118262
3208,0.505165
3210,0.852396
3211,0.089504
3214,0.132206
3216,0.035588
3217,0.266544
3218,0.560667
3219,0.173686
3223,0.171453
3224,0.241173
3227,0.752868
3229,0.019527
3230,0.021194
3231,0.479333
3232,0.078657
3234,0.833270
3241,0.070675
3242,0.079641
3244,0.646335
3246,0.629573
3248,0.091772
3249,0.090869
3250,0.027834
3252,0.125274
3253,0.048614
3254,0.053035
3255,0.074380
3257,0.521144
3260,0.366253
3264,0.739147
3266,0.049156
3267,0.514242
3268,0.492919
3270,0.025610
3271,0.315860
3274,0.345660
3275,0.051900
3276,0.468723
3278,0.477979
3282,0.041068
3284,0.399507
3287,0.169187
3288,0.391773
3289,0.598283
3291,0.785383
3292,0.283016
3293,0.052297
3294,0.058411
3296,0.193080
3298,0.109571
3302,0.192814
3303,0.465540
3304,0.694888
3306,0.163572
3307,0.850124
3309,0.328380
3310,0.891703
3311,0.094214
3312,0.342221
3315,0.033074
3316,0.719470
3320,0.848528
3322,0.531238
3324,0.072473
3325,0.328602
3326,0.046716
3329,0.364501
3331,0.104376
3332,0.488591
3334,0.047583
3336,0.101581
3337,0.229798
3339,0.782529
3340,0.614782
3341,0.328174
3345,0.289976
3348,0.221337
3350,0.917102
3352,0.877158
3354,0.437814
3355,0.124245
3356,0.127912
3357,0.020904
3360,0.067229
3361,0.046177
3362,0.020063
3363,0.430359
3364,0.681005
3365,0.465649
3366,0.040649
3367,0.058869
3372,0.239670
3374,0.545991
3375,0.111993
3376,0.513551
3377,0.487848
3378,0.075396
3380,0.597060
3381,0.593191
3382,0.571693
3385,0.200188
3386,0.113454
3389,0.310729
3390,0.304771
3391,0.829779
3393,0.050959
3394,0.148869
3401,0.728105
3403,0.025240
3404,0.550016
3406,0.098366
3407,0.672969
3410,0.035185
3411,0.485919
3414,0.010221
3416,0.057544
3418,0.022826
3419,0.075258
3421,0.775728
3422,0.394617
3423,0.027738
3424,0.767283
3426,0.804593
3427,0.512691
3429,0.450337
3431,0.016929
3433,0.116160
3435,0.009214
3436,0.184910
3437,0.860198
3438,0.173002
3442,0.898295
3444,0.676569
3447,0.414887
3450,0.072695
3451,0.201304
3454,0.025561
3455,0.028371
3456,0.022079
3459,0.058401
3460,0.398085
3461,0.108070
3463,0.220954
3465,0.117827
3468,0.165829
3469,0.269370
3470,0.141687
3472,0.591985
3473,0.205926
3475,0.061100
3476,0.187145
3478,0.029878
3479,0.682399
3481,0.894935
3483,0.659839
3484,0.034410
3485,0.402463
3488,0.216950
3489,0.386296
3490,0.020257
3494,0.052535
3498,0.402173
3501,0.823448
3503,0.138730
3506,0.053762
3507,0.310070
3509,0.886351
3510,0.174169
3511,0.363870
3512,0.748149
3514,0.036654
3517,0.643394
3519,0.092619
3521,0.120933
3522,0.201607
3524,0.411113
3526,0.408778
3527,0.072902
3529,0.074173
3534,0.118478
3536,0.040442
3539,0.345554
3540,0.151761
3541,0.155417
3542,0.306490
3543,0.609039
3544,0.844330
3545,0.695069
3547,0.331636
3548,0.633025
3549,0.911342
3553,0.019742
3555,0.046446
3556,0.818245
3557,0.049235
3558,0.135692
3564,0.023809
3565,0.030752
3566,0.766843
3568,0.215256
3569,0.300931
3571,0.082922
3574,0.319373
3576,0.016340
3579,0.704389
3582,0.440265
3583,0.850048
3585,0.186013
3586,0.047578
3588,0.032972
3589,0.133898
3590,0.641221
3591,0.798799
3593,0.074205
3594,0.163572
3596,0.383163
3597,0.152312
3598,0.023588
3600,0.325143
3601,0.074364
3602,0.562289
3603,0.185169
