ID,TARGET
1780,0.047219
1783,0.135529
1784,0.044114
1785,0.036860
1789,0.162715
1790,0.532007
1792,0.029622
1793,0.533131
1795,0.207662
1796,0.134700
1798,0.377708
1802,0.182540
1803,0.519468
1805,0.043133
1806,0.432031
1809,0.093877
1810,0.040961
1812,0.365249
1813,0.682744
1814,0.794625
1815,0.125796
1817,0.315772
1818,0.594045
1819,0.207628
1820,0.198990
1821,0.762575
1823,0.557565
1826,0.145885
1827,0.240973
1829,0.850978
1831,0.023726
1833,0.409147
1834,0.057976
1837,0.469689
1838,0.010991
1839,0.069001
1840,0.244254
1841,0.296331
1842,0.219183
1844,0.207742
1845,0.054846
1846,0.025106
1847,0.045729
1850,0.042125
1851,0.381824
1852,0.016393
1860,0.428987
1862,0.523168
1864,0.814882
1865,0.166226
1866,0.280085
1867,0.467562
1870,0.177150
1871,0.266056
1872,0.062574
1873,0.012868
1874,0.732650
1876,0.429906
1878,0.497590
1879,0.769516
1884,0.125383
1885,0.096488
1888,0.344141
1893,0.095838
1897,0.447528
1901,0.263468
1902,0.141182
1903,0.020543
1905,0.413941
1907,0.054291
1908,0.906821
1919,0.811828
1921,0.858087
1926,0.109783
1928,0.271937
1930,0.805190
1933,0.368259
1934,0.241970
1935,0.555766
1939,0.861816
1940,0.176141
1942,0.069003
1943,0.056070
1945,0.280710
1946,0.478081
1948,0.310068
1949,0.187542
1952,0.192974
1953,0.247854
1955,0.140053
1959,0.640932
1963,0.115306
1965,0.091389
1967,0.147008
1968,0.308941
1969,0.111897
1970,0.496653
1973,0.234397
1977,0.780344
1978,0.103212
1979,0.024095
1988,0.480105
1991,0.417195
1994,0.041930
1996,0.046305
1997,0.172547
1998,0.037085
2000,0.762010
2002,0.281758
2004,0.358382
2007,0.447586
2008,0.262702
2010,0.125784
2011,0.515462
2012,0.535524
2015,0.128407
2018,0.034304
2019,0.014678
2023,0.429130
2024,0.523052
2026,0.167264
2028,0.129558
2029,0.184020
2031,0.246469
2033,0.384404
2034,0.467256
2037,0.855969
2038,0.147008
2039,0.067590
2040,0.054158
2042,0.184314
2045,0.336328
2048,0.210496
2049,0.320076
2050,0.385325
2057,0.465056
2061,0.248943
2063,0.560790
2067,0.106491
2069,0.278862
2070,0.163651
2072,0.911464
2073,0.673732
2075,0.157826
2076,0.780354
2081,0.237589
2082,0.669738
2084,0.538975
2085,0.776281
2086,0.406649
2088,0.494753
2092,0.565269
2093,0.122263
2094,0.036252
2096,0.690556
2102,0.209004
2103,0.716199
2104,0.455704
2108,0.745726
2109,0.443662
2111,0.558059
2113,0.232706
2116,0.606240
2117,0.328568
2118,0.230823
2119,0.200488
2120,0.021501
2121,0.159398
2124,0.598913
2125,0.402009
2126,0.108852
2127,0.888096
2131,0.013419
2133,0.421405
2134,0.525297
2136,0.151706
2137,0.667057
2139,0.390267
2144,0.036371
2145,0.186913
2146,0.620980
2149,0.362552
2150,0.051720
2151,0.391537
2152,0.179803
2153,0.015934
2157,0.466885
2158,0.180935
2159,0.071351
2161,0.056299
2163,0.110265
2166,0.189763
2169,0.087505
2171,0.688782
2177,0.071686
2179,0.689877
2182,0.038685
2184,0.831144
2185,0.340881
2186,0.032135
2187,0.057138
2188,0.156782
2189,0.082094
2190,0.801532
2194,0.021293
2195,0.163621
2196,0.216269
2198,0.661927
2199,0.216523
2200,0.078949
2201,0.074862
2203,0.703529
2208,0.128337
2209,0.177787
2210,0.099660
2211,0.053294
2213,0.186538
2214,0.135452
2215,0.888381
2216,0.071713
2218,0.063526
2222,0.453214
2224,0.060068
2229,0.020761
2230,0.079181
2234,0.559299
2235,0.206816
2237,0.128914
2239,0.044442
2241,0.118756
2242,0.055684
2243,0.027542
2244,0.011660
2245,0.011835
2248,0.569837
2251,0.059234
2253,0.869610
2254,0.046981
2257,0.016557
2261,0.585975
2262,0.139344
2266,0.119285
2269,0.071510
2275,0.137732
2278,0.187117
2279,0.087477
2283,0.128353
2284,0.505453
2285,0.047282
2286,0.048705
2287,0.544816
2289,0.740475
2290,0.721233
2291,0.406649
2293,0.183511
2300,0.401582
2301,0.041769
2302,0.562971
2303,0.272019
2304,0.011334
2305,0.490240
2306,0.314682
2307,0.510044
2308,0.789118
2311,0.512722
2313,0.642710
2315,0.038826
2316,0.387837
2318,0.892401
2322,0.213160
2323,0.224387
2325,0.382714
2327,0.215197
2328,0.686815
2329,0.709242
2330,0.343636
2332,0.018754
2333,0.058801
2334,0.450465
2337,0.280253
2338,0.589486
2341,0.776367
2344,0.418477
2345,0.114563
2347,0.056322
2348,0.262012
2349,0.064117
2350,0.046405
2351,0.377912
2358,0.412985
2359,0.614098
2361,0.383563
2363,0.241271
2364,0.075826
2366,0.576810
2369,0.056025
2370,0.822057
2373,0.670757
2375,0.166687
2377,0.439416
2384,0.615978
2385,0.128747
2386,0.677535
2387,0.011401
2388,0.529723
2392,0.261732
2393,0.405667
2394,0.357613
2395,0.172269
2396,0.247837
2397,0.259665
2400,0.357613
2401,0.138751
2403,0.384641
2407,0.769835
2408,0.455183
2410,0.097624
2414,0.687484
2416,0.886540
2421,0.034629
2422,0.418477
2423,0.565117
2425,0.388524
2430,0.191966
2433,0.089749
2434,0.441416
2437,0.198962
2438,0.075797
2439,0.485851
2440,0.607885
2442,0.181177
2444,0.304483
2449,0.151124
2456,0.218457
2458,0.338519
2462,0.159545
2463,0.123458
2464,0.040617
2465,0.235324
2466,0.050144
2470,0.783016
2476,0.095616
2478,0.372554
2482,0.860069
2483,0.093364
2484,0.824206
2487,0.015383
2488,0.328090
2493,0.063971
2494,0.027524
2495,0.375431
2499,0.335882
2501,0.880132
2503,0.187009
2504,0.142683
2507,0.137711
2509,0.272198
2511,0.420771
2512,0.664501
2515,0.150016
2516,0.069629
2517,0.096189
2521,0.863072
2525,0.031439
2527,0.768623
2528,0.087238
2529,0.171555
2530,0.027762
2531,0.782894
2533,0.019713
2537,0.351368
2538,0.184113
2539,0.306579
2541,0.066703
2542,0.740475
2543,0.090171
2544,0.040747
2545,0.057137
2546,0.016863
2548,0.409158
2549,0.028496
2555,0.018002
2556,0.118162
2558,0.650527
2561,0.845676
2563,0.824103
2566,0.049331
2567,0.602995
2572,0.028248
2573,0.213611
2574,0.181528
2578,0.095080
2580,0.437571
2581,0.048489
2582,0.092430
2586,0.488202
2588,0.058914
2589,0.486579
2591,0.115263
2594,0.492743
2595,0.195785
2596,0.673452
2597,0.038186
2599,0.073629
2600,0.176141
2601,0.266742
2611,0.104142
2613,0.227151
2614,0.076377
2615,0.294874
2616,0.913032
2617,0.539875
2618,0.105106
2619,0.450052
2626,0.045169
2630,0.861886
2632,0.082844
2636,0.146318
2639,0.266224
2642,0.027608
2644,0.895203
2647,0.183511
2648,0.904712
2649,0.798964
2651,0.288276
2652,0.637570
2656,0.872705
2658,0.833789
2664,0.068667
2667,0.857830
2669,0.380285
2670,0.019950
2671,0.887314
2672,0.889799
2673,0.011419
2678,0.221492
2679,0.263039
2682,0.044617
2684,0.038780
2685,0.483223
2687,0.100926
2689,0.035442
2700,0.135153
2701,0.137313
2702,0.278839
2704,0.389204
2707,0.069553
2710,0.144876
2713,0.406649
2715,0.666941
2716,0.666247
2724,0.044884
2726,0.556172
2727,0.137519
2728,0.037003
2730,0.082371
2731,0.500934
2733,0.588256
2736,0.249058
2737,0.268679
2739,0.515608
2740,0.074043
2741,0.398566
2745,0.477370
2747,0.903915
2749,0.371887
2751,0.028057
2752,0.410683
2759,0.867496
2760,0.006150
2764,0.046096
2766,0.270676
2769,0.263139
2772,0.432630
2773,0.020436
2774,0.075261
2776,0.095591
2779,0.122893
2782,0.872045
2783,0.096075
2788,0.020907
2789,0.197874
2791,0.220728
2793,0.323360
2794,0.012907
2796,0.226883
2801,0.113123
2803,0.381586
2804,0.023101
2805,0.155652
2806,0.915924
2808,0.264053
2809,0.335562
2812,0.088815
2814,0.698598
2815,0.078936
2816,0.535640
2817,0.842297
2819,0.368106
2821,0.836089
2822,0.253901
2825,0.161352
2827,0.044155
2829,0.239119
2830,0.060141
2831,0.041207
2833,0.059716
2838,0.390797
2839,0.460592
2843,0.053130
2845,0.181145
2849,0.234897
2850,0.043134
2852,0.222275
2859,0.143735
2861,0.017591
2862,0.428468
2863,0.185174
2865,0.186995
2866,0.831049
2867,0.458092
2869,0.507991
2871,0.062238
2872,0.156313
2873,0.857745
2874,0.170597
2876,0.305259
2877,0.060627
2880,0.571853
2881,0.049913
2882,0.544077
2885,0.112953
2886,0.217917
2888,0.050236
2889,0.322179
2891,0.379131
2892,0.114690
2893,0.868198
2897,0.543650
2898,0.207072
2899,0.094744
2901,0.142172
2903,0.644885
2904,0.040437
2905,0.365061
2906,0.551311
2908,0.136369
2910,0.728418
2913,0.025436
2914,0.040297
2915,0.066088
2917,0.069071
2918,0.271781
2919,0.867485
2920,0.462825
2921,0.165450
2922,0.668738
2925,0.403002
2926,0.148166
2927,0.270676
2928,0.525990
2929,0.030413
2930,0.142429
2936,0.015783
2944,0.019950
2949,0.146038
2950,0.198403
2951,0.124225
2952,0.088814
2955,0.541751
2957,0.099295
2959,0.048615
2960,0.241362
2961,0.133945
2963,0.206583
2966,0.013739
2967,0.481640
2968,0.157844
2969,0.158514
2970,0.292634
2972,0.667596
2973,0.172147
2974,0.009522
2975,0.892830
2976,0.166233
2980,0.011908
2983,0.510044
2984,0.815143
2986,0.072130
2988,0.146631
2989,0.404034
2990,0.043984
2991,0.326212
2994,0.105044
2995,0.335266
2997,0.131287
3000,0.364095
3001,0.226645
3002,0.021587
3003,0.427036
3005,0.040543
3007,0.040863
3008,0.403541
3009,0.288602
3011,0.259756
3012,0.745803
3015,0.162379
3017,0.232924
3019,0.619556
3022,0.276416
3025,0.185039
3027,0.439367
3028,0.050096
3030,0.101519
3031,0.016114
3033,0.315693
3035,0.443386
3036,0.388982
3037,0.060616
3039,0.032637
3041,0.710088
3046,0.058226
3047,0.033978
3048,0.056506
3050,0.471662
3051,0.020281
3053,0.030873
3055,0.649268
3056,0.186816
3058,0.156661
3060,0.862137
3062,0.457952
3063,0.695522
3064,0.734739
3065,0.910959
3067,0.568671
3069,0.529825
3070,0.583981
3072,0.852198
3073,0.144195
3074,0.019950
3079,0.554780
3080,0.794545
3083,0.438154
3084,0.317444
3089,0.115263
3093,0.032225
3094,0.572244
3096,0.638494
3098,0.142588
3100,0.101428
3101,0.229798
3102,0.060651
3104,0.353874
3105,0.414543
3106,0.357613
3109,0.050982
3110,0.086561
3111,0.228228
3113,0.679073
3115,0.578681
3116,0.139672
3120,0.286340
3122,0.040855
3124,0.357613
3128,0.038138
3129,0.133555
3130,0.462507
3132,0.392783
3133,0.097990
3135,0.196117
3138,0.192070
3139,0.400597
3140,0.842209
3143,0.139694
3146,0.894807
3148,0.826698
3149,0.670585
3150,0.354422
3152,0.661921
3153,0.645208
3154,0.513064
3155,0.131763
3159,0.293261
3162,0.031819
3163,0.898269
3164,0.027579
3166,0.257162
3167,0.431497
3168,0.016336
3171,0.130224
3172,0.783784
3173,0.176592
3177,0.840916
3181,0.252121
3183,0.787001
3185,0.457071
3186,0.056845
3190,0.402844
3192,0.023444
3193,0.411684
3194,0.209640
3195,0.103619
3197,0.040810
3200,0.578232
3201,0.681989
3206,0.695053
3207,0.107898
3208,0.476541
3210,0.857520
3211,0.062574
3214,0.120366
3216,0.041340
3217,0.244016
3218,0.592835
3219,0.178816
3223,0.200268
3224,0.223214
3227,0.773550
3229,0.014582
3230,0.022202
3231,0.452764
3232,0.046816
3234,0.858012
3241,0.075741
3242,0.051328
3244,0.692498
3246,0.685280
3248,0.077107
3249,0.056741
3250,0.022342
3252,0.123590
3253,0.034702
3254,0.056443
3255,0.064450
3257,0.488884
3260,0.288896
3264,0.734606
3266,0.084200
3267,0.450068
3268,0.536436
3270,0.027583
3271,0.265565
3274,0.319673
3275,0.042505
3276,0.449693
3278,0.410169
3282,0.044442
3284,0.443499
3287,0.170801
3288,0.364423
3289,0.622432
3291,0.778505
3292,0.276275
3293,0.042970
3294,0.062163
3296,0.148884
3298,0.082912
3302,0.169320
3303,0.473524
3304,0.717947
3306,0.147008
3307,0.847686
3309,0.357613
3310,0.898854
3311,0.084311
3312,0.350752
3315,0.029595
3316,0.724556
3320,0.868216
3322,0.511298
3324,0.076851
3325,0.281057
3326,0.049255
3329,0.386723
3331,0.083360
3332,0.559192
3334,0.035970
3336,0.105967
3337,0.218905
3339,0.787662
3340,0.554600
3341,0.308570
3345,0.325915
3348,0.205188
3350,0.911664
3352,0.878268
3354,0.478375
3355,0.109901
3356,0.100358
3357,0.013357
3360,0.075527
3361,0.049472
3362,0.017101
3363,0.355802
3364,0.626988
3365,0.463164
3366,0.037978
3367,0.050630
3372,0.177550
3374,0.504084
3375,0.089146
3376,0.478341
3377,0.448945
3378,0.086913
3380,0.648793
3381,0.607636
3382,0.590023
3385,0.174346
3386,0.118045
3389,0.319174
3390,0.273608
3391,0.826379
3393,0.035024
3394,0.155927
3401,0.744145
3403,0.018315
3404,0.519182
3406,0.073285
3407,0.633305
3410,0.042215
3411,0.437225
3414,0.008075
3416,0.049733
3418,0.017984
3419,0.142701
3421,0.786933
3422,0.377640
3423,0.022342
3424,0.754704
3426,0.812278
3427,0.468348
3429,0.430345
3431,0.020757
3433,0.124972
3435,0.005562
3436,0.166576
3437,0.860069
3438,0.167838
3442,0.892541
3444,0.704165
3447,0.397823
3450,0.058238
3451,0.208731
3454,0.033400
3455,0.022573
3456,0.015227
3459,0.042764
3460,0.325069
3461,0.098263
3463,0.216084
3465,0.081455
3468,0.173091
3469,0.354108
3470,0.158919
3472,0.572252
3473,0.193224
3475,0.054803
3476,0.234383
3478,0.031607
3479,0.659644
3481,0.910490
3483,0.660714
3484,0.038099
3485,0.324151
3488,0.216238
3489,0.395772
3490,0.021068
3494,0.056901
3498,0.445549
3501,0.827227
3503,0.102719
3506,0.045100
3507,0.348015
3509,0.896163
3510,0.164713
3511,0.301575
3512,0.753255
3514,0.026606
3517,0.577343
3519,0.075620
3521,0.118612
3522,0.201945
3524,0.408678
3526,0.419201
3527,0.053321
3529,0.079070
3534,0.090952
3536,0.049707
3539,0.292346
3540,0.141973
3541,0.158089
3542,0.301408
3543,0.604562
3544,0.851582
3545,0.706055
3547,0.357272
3548,0.574904
3549,0.912160
3553,0.016063
3555,0.039174
3556,0.810045
3557,0.060246
3558,0.108619
3564,0.020672
3565,0.036988
3566,0.752923
3568,0.264752
3569,0.261784
3571,0.088448
3574,0.305822
3576,0.019044
3579,0.692112
3582,0.449601
3583,0.853296
3585,0.163067
3586,0.038031
3588,0.037392
3589,0.139527
3590,0.630669
3591,0.805372
3593,0.050078
3594,0.147008
3596,0.400240
3597,0.136510
3598,0.018788
3600,0.301827
3601,0.047653
3602,0.533678
3603,0.164340
